GEOGRAPHY_CODE,total
E05005960,10
E05007038,10
E05005754,5
E05001133,45
E05001442,85
E05006395,10
E05005940,15
E05005961,5
E05008593,0
E05004864,10
E05006002,0
E05008594,15
E05004626,65
E05006879,30
E05006880,30
E05006881,25
E05007865,0
E05006790,10
E05006791,35
E05006792,10
E05002112,35
E05000103,70
W05000351,15
W05000352,15
W05000353,5
E05005718,15
E05004865,5
E05004866,10
E05008194,40
E05007489,90
E05000104,50
E05003586,5
E05004286,0
E05002626,10
E05008321,15
E05002760,10
E05001641,140
E05008083,40
E05005889,115
E05005875,5
W05000654,10
E05001217,425
E05000738,220
E05007065,10
E05002190,30
E05002191,15
E05002394,10
E05006850,15
E05002192,55
E05003341,10
E05006068,0
E05005556,5
E05007866,15
E05007878,15
E05008014,50
E05000473,25
E05004923,40
E05004143,10
E05001283,200
E05007456,5
E05002715,30
E05006207,0
W05000550,35
E05003587,0
E05000913,60
E05005079,5
E05000342,100
E05001524,25
E05001065,65
E05000649,40
W05000831,10
E05007389,5
E05004514,10
E05004515,15
E05007284,10
E05000061,50
E05005799,15
E05001112,30
E05007645,50
E05000282,85
E05005755,0
E05005962,5
E05003387,15
E05000494,130
E05000145,45
E05000305,50
E05000062,95
E05000757,110
E05003670,10
E05004941,15
E05000628,65
E05008855,10
E05000975,25
E05002227,10
E05005128,15
E05001725,165
E05004144,15
E05000758,150
E05006882,20
E05003693,15
E05001150,80
E05000930,100
E05008915,0
E05003734,0
E05000629,50
E05008930,0
E05000343,20
E05008415,5
E05002228,65
E05002128,35
E05003943,40
E05000168,205
E05002248,85
E05000532,40
E05000127,20
E05008515,5
E05005839,10
E05007628,10
E05007306,30
E05002226,90
E05002437,45
E05007629,10
E05000648,80
E05002129,60
E05005102,30
E05001618,15
E05008416,10
E05008417,20
E05008418,40
E05002004,10
E05001804,105
E05007328,0
E05004979,70
E05005033,5
E05001110,40
E05002073,5
E05002167,50
E05001551,15
E05001805,70
E05006916,40
E05003531,25
E05001765,75
E05001968,30
E05004924,60
E05007130,95
E05007191,10
E05004377,95
E05005249,55
E05001111,160
E05005103,50
E05003778,30
E05003779,25
E05003780,15
E05004627,20
E05000668,50
E05000669,80
E05006986,15
E05001969,25
E05001149,65
E05001970,15
E05008750,25
E05007270,5
E05004784,5
E05002031,110
E05008605,50
E05008606,80
E05002034,35
E05008607,40
E05002036,165
E05002037,50
E05002038,55
E05008856,5
E05008808,10
E05003588,0
E05003636,5
E05007406,25
E05001232,130
E05002318,10
E05001525,20
E05003178,5
E05001443,35
E05007160,10
E05002348,55
E05002673,10
E05003781,5
E05007271,10
E05007272,10
E05003782,10
E05003783,20
E05002417,30
E05000042,75
E05003415,15
E05005313,5
E05000716,125
E05005661,10
E05001366,20
E05003143,0
E05004804,20
E05006596,5
E05001017,185
E05004224,10
E05007009,10
E05005184,5
E05001766,5
E05001085,60
E05001086,20
E05008545,0
E05003275,0
E05008516,25
E05003508,35
E05001821,0
E05000883,35
E05000884,55
E05001151,55
E05008701,25
E05006340,15
E05004457,5
E05008195,50
E05002005,110
E05008196,25
W05000881,60
E05000283,135
E05006236,0
E05000589,120
E05005356,5
E05000885,65
E05005269,30
E05000454,135
W05000912,40
E05001642,15
E05004980,25
E05004492,5
E05004493,10
E05004494,0
E05004495,5
E05004496,5
E05004225,10
E05007131,60
E05001152,95
E05004675,5
E05007490,10
E05006237,0
E05005328,30
E05004963,25
E05003416,15
W05000236,5
E05007843,20
W05000514,5
E05002334,85
E05006361,10
E05001134,60
E05007560,20
E05006963,10
E05008197,15
E05001619,45
E05005164,30
E05002823,0
E05006053,0
E05007248,50
E05000533,30
E05007132,45
E05003322,15
E05005530,15
E05001233,75
E05007407,25
E05001367,125
E05000249,145
E05007600,25
E05001037,55
E05004034,20
E05004035,35
E05004036,30
E05004676,5
E05004206,5
E05007225,5
E05007192,5
E05005912,0
E05001971,20
E05007575,25
E05000861,115
E05000862,90
E05005840,5
E05002211,25
E05005537,20
E05005538,35
E05005539,20
E05005540,15
E05003144,30
E05002287,25
E05008654,10
E05008702,0
E05001319,125
E05001320,245
E05001711,35
E05007561,30
E05000105,105
E05006003,75
E05000608,75
E05004020,20
E05002824,10
E05008015,110
E05008822,10
E05008931,25
E05005602,10
E05004942,10
E05008655,0
E05008656,0
E05008657,10
E05008658,5
E05007075,50
E05005314,5
E05008775,10
E05003388,35
E05008419,15
E05004287,0
E05000474,35
E05002761,15
E05003694,20
E05005841,0
E05006851,30
E05008575,15
E05004925,70
E05000213,35
E05003276,0
E05003277,5
E05003278,0
E05003279,0
E05001368,175
E05000931,65
E05007390,0
E05001597,40
E05002006,95
E05006852,0
E05001087,90
E05008608,5
E05003735,5
E05002627,5
E05008016,85
E05003441,5
E05001038,135
E05003302,0
E05002628,0
E05001113,180
E05002288,10
E05004458,20
E05003637,5
E05001088,55
E05002395,20
E05008703,80
E05008704,135
E05008705,70
E05008706,80
E05006936,50
E05008420,0
E05002629,15
E05005425,20
E05000863,15
E05003365,0
E05003768,10
E05002074,15
E05008421,5
E05005603,45
E05006488,5
E05004651,25
E05000777,130
E05002130,65
E05007879,45
E05003366,20
E05007630,5
E05002438,35
E05003944,55
E05005842,5
E05005756,5
E05008659,10
W05000456,0
E05005315,0
E05005557,45
E05004062,30
E05004063,30
E05004064,55
E05005695,0
E05004065,45
E05002439,35
E05003558,5
E05005604,5
E05007193,5
E05000717,85
E05007439,0
E05007226,0
E05006648,30
E05006649,20
E05006650,5
E05006651,25
E05006652,15
E05008707,40
E05006883,5
E05004145,5
E05004146,15
E05006515,10
E05002396,5
E05005719,10
E05007408,0
E05006316,0
E05001726,15
E05006516,0
E05001712,30
E05006069,5
E05001258,75
E05001840,30
E05001841,45
E05006987,25
E05006568,0
E05007942,0
E05002418,90
E05007510,0
E05007010,20
E05007011,10
E05007012,30
E05000995,100
E05004677,5
E05000609,95
E05006443,0
E05007867,0
E05003489,0
E05006597,5
E05007285,10
E05006272,20
E05004817,20
E05005986,10
E05005963,10
E05004715,30
E05005605,5
E05007361,10
E05000063,75
E05006376,30
E05001066,145
E05008890,30
E05008017,130
E05000718,180
E05002440,60
E05006341,30
E05001234,95
E05008891,20
E05004981,30
E05001912,135
E05004849,40
E05000284,85
E05000169,180
E05002075,45
E05005080,15
E05006653,5
E05006444,20
E05007844,5
E05008823,50
E05006793,5
E05003736,15
E05008084,15
E05007161,10
E05001114,140
E05002470,140
E05000914,35
E05000229,170
E05000230,145
E05008776,20
E05008422,5
E05008423,15
E05008424,25
E05008517,10
E05000572,30
E05001259,55
E05008198,10
E05006396,45
E05006397,30
E05006398,35
E05006399,70
E05006400,45
E05006401,105
E05007249,5
E05007162,5
E05000265,155
E05004690,50
E05001881,0
E05007307,10
E05000996,100
E05005329,80
E05000778,15
E05000864,115
E05005876,5
E05001369,45
E05004407,15
E05002419,100
E05005606,10
E05002040,15
E05005453,0
E05008660,10
E05007250,5
E05001464,50
E05007943,10
E05005379,10
E05008609,0
E05004119,15
E05001913,15
E05001914,35
E05005129,0
E05002168,30
E05005783,15
E05006543,0
E05005558,20
E05008777,5
E05008661,5
E05004901,5
W05000832,20
E05003722,5
E05001370,135
E05003784,15
E05001235,110
E05005510,0
W05000283,35
E05005407,0
E05007845,5
W05000111,10
E05007601,20
E05001727,90
E05005720,5
E05001552,30
E05005800,40
E05006544,10
E05003490,0
E05002076,40
E05002077,35
E05004563,0
E05004564,5
E05004565,5
E05002042,25
E05002790,65
E05000344,100
E05003589,0
E05004066,10
E05005964,5
E05008548,10
E05003559,20
E05008892,20
E05006853,70
E05006854,65
E05006855,30
E05006856,40
E05006857,35
E05003769,5
E05000915,150
E05003179,10
E05000345,80
W05000631,25
W05000354,5
W05000749,35
W05000704,30
W05000705,35
E05006937,0
E05007227,10
W05000355,0
W05000592,35
W05000706,60
W05000750,25
W05000356,15
W05000396,5
E05001526,15
